gobinath,htc,1452499800000,69,DISCHARGING,OK,60
gobinath,htc,1452500400000,68,DISCHARGING,OK,29
gobinath,htc,1452501000000,65,DISCHARGING,OK,47
gobinath,htc,1452501600000,61,DISCHARGING,OK,61
gobinath,htc,1452502200000,57,DISCHARGING,OK,95
gobinath,htc,1452502800000,55,DISCHARGING,OK,70
gobinath,htc,1452503400000,53,DISCHARGING,OK,38
gobinath,htc,1452504000000,52,DISCHARGING,OK,39
gobinath,htc,1452504600000,50,DISCHARGING,OK,31
gobinath,htc,1452505200000,46,DISCHARGING,OK,32
gobinath,htc,1452505800000,43,DISCHARGING,OK,57
gobinath,htc,1452506400000,43,DISCHARGING,OK,65
gobinath,htc,1452507000000,41,DISCHARGING,OK,42
gobinath,htc,1452507600000,41,DISCHARGING,OK,93
gobinath,htc,1452508200000,37,DISCHARGING,OK,32
gobinath,htc,1452508800000,37,DISCHARGING,OK,29
gobinath,htc,1452509400000,36,DISCHARGING,OK,67
gobinath,htc,1452510000000,32,DISCHARGING,OK,82
gobinath,htc,1452510600000,29,DISCHARGING,OK,54
gobinath,htc,1452511200000,28,DISCHARGING,OK,66
gobinath,htc,1452511800000,27,DISCHARGING,OK,92
gobinath,htc,1452512400000,26,DISCHARGING,OK,20
gobinath,htc,1452513000000,22,DISCHARGING,OK,39
gobinath,htc,1452513600000,19,DISCHARGING,OK,70
gobinath,htc,1452514200000,17,DISCHARGING,OK,27
gobinath,htc,1452514800000,13,DISCHARGING,LOW,43
gobinath,htc,1452515400000,12,DISCHARGING,LOW,49
gobinath,htc,1452516000000,10,DISCHARGING,LOW,67
gobinath,htc,1452516600000,7,DISCHARGING,LOW,24
gobinath,htc,1452517200000,6,DISCHARGING,LOW,98
gobinath,htc,1452517800000,2,CHRGING,LOW,86
gobinath,htc,1452518400000,4,CHRGING,LOW,66
gobinath,htc,1452519000000,7,CHRGING,LOW,93
gobinath,htc,1452519600000,9,CHRGING,LOW,68
gobinath,htc,1452520200000,10,CHRGING,LOW,24
gobinath,htc,1452520800000,14,CHRGING,LOW,50
gobinath,htc,1452521400000,18,CHRGING,OK,36
gobinath,htc,1452522000000,20,CHRGING,OK,80
gobinath,htc,1452522600000,20,CHRGING,OK,44
gobinath,htc,1452523200000,24,CHRGING,OK,97
gobinath,htc,1452523800000,27,CHRGING,OK,44
gobinath,htc,1452524400000,31,CHRGING,OK,22
gobinath,htc,1452525000000,32,CHRGING,OK,87
gobinath,htc,1452525600000,36,CHRGING,OK,33
gobinath,htc,1452526200000,38,CHRGING,OK,20
gobinath,htc,1452526800000,41,CHRGING,OK,56
gobinath,htc,1452527400000,45,CHRGING,OK,99
gobinath,htc,1452528000000,48,CHRGING,OK,68
gobinath,htc,1452528600000,52,CHRGING,OK,94
gobinath,htc,1452529200000,55,CHRGING,OK,89
gobinath,htc,1452529800000,55,CHRGING,OK,58
gobinath,htc,1452530400000,59,CHRGING,OK,80
gobinath,htc,1452531000000,60,CHRGING,OK,29
gobinath,htc,1452531600000,62,CHRGING,OK,48
gobinath,htc,1452532200000,65,CHRGING,OK,41
gobinath,htc,1452532800000,67,CHRGING,OK,76
gobinath,htc,1452533400000,70,CHRGING,OK,86
gobinath,htc,1452534000000,70,CHRGING,OK,22
gobinath,htc,1452534600000,72,CHRGING,OK,63
gobinath,htc,1452535200000,73,CHRGING,OK,80
gobinath,htc,1452535800000,73,CHRGING,OK,98
gobinath,htc,1452536400000,74,CHRGING,OK,51
gobinath,htc,1452537000000,74,CHRGING,OK,91
gobinath,htc,1452537600000,75,CHRGING,OK,25
gobinath,htc,1452538200000,77,CHRGING,OK,26
gobinath,htc,1452538800000,79,CHRGING,OK,84
gobinath,htc,1452539400000,80,CHRGING,OK,64
gobinath,htc,1452540000000,80,CHRGING,OK,50
gobinath,htc,1452540600000,84,CHRGING,OK,89
gobinath,htc,1452541200000,87,CHRGING,OK,40
gobinath,htc,1452541800000,90,CHRGING,OK,99
gobinath,htc,1452542400000,94,CHRGING,OK,43
gobinath,htc,1452543000000,98,CHRGING,OK,46
gobinath,htc,1452543600000,98,CHRGING,OK,45
gobinath,htc,1452544200000,100,DISCHARGING,OK,75
gobinath,htc,1452544800000,100,DISCHARGING,OK,52
gobinath,htc,1452545400000,96,DISCHARGING,OK,86
gobinath,htc,1452546000000,93,DISCHARGING,OK,23
gobinath,htc,1452546600000,91,DISCHARGING,OK,64
gobinath,htc,1452547200000,90,DISCHARGING,OK,66
gobinath,htc,1452547800000,90,DISCHARGING,OK,21
gobinath,htc,1452548400000,89,DISCHARGING,OK,74
gobinath,htc,1452549000000,88,DISCHARGING,OK,77
gobinath,htc,1452549600000,88,DISCHARGING,OK,42
gobinath,htc,1452550200000,87,DISCHARGING,OK,94
gobinath,htc,1452550800000,87,DISCHARGING,OK,26
gobinath,htc,1452551400000,85,DISCHARGING,OK,46
gobinath,htc,1452552000000,84,DISCHARGING,OK,33
gobinath,htc,1452552600000,83,DISCHARGING,OK,54
gobinath,htc,1452553200000,81,DISCHARGING,OK,33
gobinath,htc,1452553800000,79,DISCHARGING,OK,98
gobinath,htc,1452554400000,77,DISCHARGING,OK,97
gobinath,htc,1452555000000,76,DISCHARGING,OK,85
gobinath,htc,1452555600000,76,DISCHARGING,OK,57
gobinath,htc,1452556200000,73,DISCHARGING,OK,41
gobinath,htc,1452556800000,70,DISCHARGING,OK,70
gobinath,htc,1452557400000,70,DISCHARGING,OK,20
gobinath,htc,1452558000000,70,DISCHARGING,OK,61
gobinath,htc,1452558600000,67,DISCHARGING,OK,22
gobinath,htc,1452559200000,63,DISCHARGING,OK,76
gobinath,htc,1452559800000,59,DISCHARGING,OK,47
gobinath,htc,1452560400000,57,DISCHARGING,OK,60
gobinath,htc,1452561000000,56,DISCHARGING,OK,61
gobinath,htc,1452561600000,53,DISCHARGING,OK,99
gobinath,htc,1452562200000,51,DISCHARGING,OK,83
gobinath,htc,1452562800000,47,DISCHARGING,OK,70
gobinath,htc,1452563400000,43,DISCHARGING,OK,22
gobinath,htc,1452564000000,40,DISCHARGING,OK,91
gobinath,htc,1452564600000,38,DISCHARGING,OK,97
gobinath,htc,1452565200000,36,DISCHARGING,OK,28
gobinath,htc,1452565800000,35,DISCHARGING,OK,40
gobinath,htc,1452566400000,32,DISCHARGING,OK,56
gobinath,htc,1452567000000,32,DISCHARGING,OK,89
gobinath,htc,1452567600000,28,DISCHARGING,OK,83
gobinath,htc,1452568200000,27,DISCHARGING,OK,46
gobinath,htc,1452568800000,24,DISCHARGING,OK,62
gobinath,htc,1452569400000,21,DISCHARGING,OK,95
gobinath,htc,1452570000000,17,DISCHARGING,OK,49
gobinath,htc,1452570600000,17,DISCHARGING,OK,53
gobinath,htc,1452571200000,14,DISCHARGING,LOW,53
gobinath,htc,1452571800000,14,DISCHARGING,LOW,25
gobinath,htc,1452572400000,12,DISCHARGING,LOW,94
gobinath,htc,1452573000000,8,DISCHARGING,LOW,59
gobinath,htc,1452573600000,5,DISCHARGING,LOW,85
gobinath,htc,1452574200000,4,DISCHARGING,LOW,47
gobinath,htc,1452574800000,3,DISCHARGING,LOW,68
gobinath,htc,1452575400000,0,CHRGING,LOW,33
gobinath,htc,1452576000000,3,CHRGING,LOW,75
gobinath,htc,1452576600000,4,CHRGING,LOW,25
gobinath,htc,1452577200000,8,CHRGING,LOW,96
gobinath,htc,1452577800000,10,CHRGING,LOW,58
gobinath,htc,1452578400000,10,CHRGING,LOW,98
gobinath,htc,1452579000000,14,CHRGING,LOW,52
gobinath,htc,1452579600000,14,CHRGING,LOW,46
gobinath,htc,1452580200000,15,CHRGING,OK,73
gobinath,htc,1452580800000,16,CHRGING,OK,90
gobinath,htc,1452581400000,16,CHRGING,OK,29
gobinath,htc,1452582000000,20,CHRGING,OK,31
gobinath,htc,1452582600000,22,CHRGING,OK,54
gobinath,htc,1452583200000,22,CHRGING,OK,21
gobinath,htc,1452583800000,22,CHRGING,OK,67
gobinath,htc,1452584400000,26,CHRGING,OK,86
gobinath,htc,1452585000000,27,CHRGING,OK,41
gobinath,htc,1452585600000,29,CHRGING,OK,36
gobinath,htc,1452586200000,29,CHRGING,OK,41
gobinath,htc,1452586800000,32,CHRGING,OK,86
gobinath,htc,1452587400000,35,CHRGING,OK,61
gobinath,htc,1452588000000,37,CHRGING,OK,61
gobinath,htc,1452588600000,40,CHRGING,OK,49
gobinath,htc,1452589200000,42,CHRGING,OK,22
gobinath,htc,1452589800000,43,CHRGING,OK,94
gobinath,htc,1452590400000,47,CHRGING,OK,40
gobinath,htc,1452591000000,49,CHRGING,OK,33
gobinath,htc,1452591600000,51,CHRGING,OK,44
gobinath,htc,1452592200000,52,CHRGING,OK,59
gobinath,htc,1452592800000,53,CHRGING,OK,45
gobinath,htc,1452593400000,57,CHRGING,OK,49
gobinath,htc,1452594000000,58,CHRGING,OK,53
gobinath,htc,1452594600000,61,CHRGING,OK,20
gobinath,htc,1452595200000,62,CHRGING,OK,23
gobinath,htc,1452595800000,66,CHRGING,OK,43
gobinath,htc,1452596400000,70,CHRGING,OK,75
gobinath,htc,1452597000000,74,CHRGING,OK,28
gobinath,htc,1452597600000,77,CHRGING,OK,51
gobinath,htc,1452598200000,78,CHRGING,OK,57
gobinath,htc,1452598800000,79,CHRGING,OK,45
gobinath,htc,1452599400000,79,CHRGING,OK,23
gobinath,htc,1452600000000,82,CHRGING,OK,33
gobinath,htc,1452600600000,84,CHRGING,OK,74
gobinath,htc,1452601200000,88,CHRGING,OK,74
gobinath,htc,1452601800000,90,CHRGING,OK,61
gobinath,htc,1452602400000,92,CHRGING,OK,65
gobinath,htc,1452603000000,93,CHRGING,OK,30
gobinath,htc,1452603600000,93,CHRGING,OK,85
gobinath,htc,1452604200000,95,CHRGING,OK,85
gobinath,htc,1452604800000,97,CHRGING,OK,23
gobinath,htc,1452605400000,97,CHRGING,OK,52
gobinath,htc,1452606000000,99,CHRGING,OK,98
gobinath,htc,1452606600000,99,CHRGING,OK,42
gobinath,htc,1452607200000,100,DISCHARGING,OK,24
gobinath,htc,1452607800000,98,DISCHARGING,OK,34
gobinath,htc,1452608400000,98,DISCHARGING,OK,39
gobinath,htc,1452609000000,95,DISCHARGING,OK,73
gobinath,htc,1452609600000,93,DISCHARGING,OK,74
gobinath,htc,1452610200000,92,DISCHARGING,OK,93
gobinath,htc,1452610800000,89,DISCHARGING,OK,28
gobinath,htc,1452611400000,88,DISCHARGING,OK,96
gobinath,htc,1452612000000,88,DISCHARGING,OK,39
gobinath,htc,1452612600000,86,DISCHARGING,OK,60
gobinath,htc,1452613200000,86,DISCHARGING,OK,74
gobinath,htc,1452613800000,84,DISCHARGING,OK,80
gobinath,htc,1452614400000,82,DISCHARGING,OK,74
gobinath,htc,1452615000000,82,DISCHARGING,OK,89
gobinath,htc,1452615600000,79,DISCHARGING,OK,47
gobinath,htc,1452616200000,76,DISCHARGING,OK,28
gobinath,htc,1452616800000,75,DISCHARGING,OK,47
gobinath,htc,1452617400000,72,DISCHARGING,OK,31
gobinath,htc,1452618000000,71,DISCHARGING,OK,56
gobinath,htc,1452618600000,70,DISCHARGING,OK,23
gobinath,htc,1452619200000,66,DISCHARGING,OK,39
gobinath,htc,1452619800000,65,DISCHARGING,OK,60
gobinath,htc,1452620400000,62,DISCHARGING,OK,54
gobinath,htc,1452621000000,62,DISCHARGING,OK,57
gobinath,htc,1452621600000,58,DISCHARGING,OK,33
gobinath,htc,1452622200000,56,DISCHARGING,OK,48
gobinath,htc,1452622800000,52,DISCHARGING,OK,25
gobinath,htc,1452623400000,51,DISCHARGING,OK,75
gobinath,htc,1452624000000,49,DISCHARGING,OK,82
gobinath,htc,1452624600000,45,DISCHARGING,OK,28
gobinath,htc,1452625200000,42,DISCHARGING,OK,23
gobinath,htc,1452625800000,40,DISCHARGING,OK,53
gobinath,htc,1452626400000,36,DISCHARGING,OK,30
gobinath,htc,1452627000000,33,DISCHARGING,OK,84
gobinath,htc,1452627600000,29,DISCHARGING,OK,53
gobinath,htc,1452628200000,27,DISCHARGING,OK,86
gobinath,htc,1452628800000,24,DISCHARGING,OK,43
gobinath,htc,1452629400000,20,DISCHARGING,OK,29
gobinath,htc,1452630000000,20,DISCHARGING,OK,60
gobinath,htc,1452630600000,16,DISCHARGING,OK,76
gobinath,htc,1452631200000,12,DISCHARGING,LOW,20
gobinath,htc,1452631800000,8,DISCHARGING,LOW,63
gobinath,htc,1452632400000,8,DISCHARGING,LOW,53
gobinath,htc,1452633000000,6,DISCHARGING,LOW,71
gobinath,htc,1452633600000,2,CHRGING,LOW,20
gobinath,htc,1452634200000,2,CHRGING,LOW,35
gobinath,htc,1452634800000,2,CHRGING,LOW,77
gobinath,htc,1452635400000,6,CHRGING,LOW,58
gobinath,htc,1452636000000,7,CHRGING,LOW,23
gobinath,htc,1452636600000,7,CHRGING,LOW,53
gobinath,htc,1452637200000,7,CHRGING,LOW,33
gobinath,htc,1452637800000,10,CHRGING,LOW,90
gobinath,htc,1452638400000,14,CHRGING,LOW,28
gobinath,htc,1452639000000,17,CHRGING,OK,66
gobinath,htc,1452639600000,17,CHRGING,OK,83
gobinath,htc,1452640200000,17,CHRGING,OK,60
gobinath,htc,1452640800000,21,CHRGING,OK,52
gobinath,htc,1452641400000,25,CHRGING,OK,43
gobinath,htc,1452642000000,29,CHRGING,OK,50
gobinath,htc,1452642600000,32,CHRGING,OK,26
gobinath,htc,1452643200000,33,CHRGING,OK,20
gobinath,htc,1452643800000,37,CHRGING,OK,96
gobinath,htc,1452644400000,38,CHRGING,OK,53
gobinath,htc,1452645000000,41,CHRGING,OK,95
gobinath,htc,1452645600000,42,CHRGING,OK,62
gobinath,htc,1452646200000,44,CHRGING,OK,38
gobinath,htc,1452646800000,47,CHRGING,OK,33
gobinath,htc,1452647400000,47,CHRGING,OK,22
gobinath,htc,1452648000000,48,CHRGING,OK,92
gobinath,htc,1452648600000,52,CHRGING,OK,65
gobinath,htc,1452649200000,54,CHRGING,OK,93
gobinath,htc,1452649800000,58,CHRGING,OK,78
gobinath,htc,1452650400000,60,CHRGING,OK,69
gobinath,htc,1452651000000,61,CHRGING,OK,73
gobinath,htc,1452651600000,63,CHRGING,OK,37
gobinath,htc,1452652200000,65,CHRGING,OK,72
gobinath,htc,1452652800000,69,CHRGING,OK,21
gobinath,htc,1452653400000,73,CHRGING,OK,73
gobinath,htc,1452654000000,73,CHRGING,OK,52
gobinath,htc,1452654600000,76,CHRGING,OK,71
gobinath,htc,1452655200000,76,CHRGING,OK,41
gobinath,htc,1452655800000,80,CHRGING,OK,59
gobinath,htc,1452656400000,82,CHRGING,OK,88
gobinath,htc,1452657000000,84,CHRGING,OK,94
gobinath,htc,1452657600000,84,CHRGING,OK,96
gobinath,htc,1452658200000,86,CHRGING,OK,44
gobinath,htc,1452658800000,88,CHRGING,OK,49
gobinath,htc,1452659400000,91,CHRGING,OK,69
gobinath,htc,1452660000000,95,CHRGING,OK,74
gobinath,htc,1452660600000,96,CHRGING,OK,94
gobinath,htc,1452661200000,98,CHRGING,OK,49
gobinath,htc,1452661800000,100,DISCHARGING,OK,84
gobinath,htc,1452662400000,98,DISCHARGING,OK,76
gobinath,htc,1452663000000,96,DISCHARGING,OK,32
gobinath,htc,1452663600000,92,DISCHARGING,OK,60
gobinath,htc,1452664200000,88,DISCHARGING,OK,38
gobinath,htc,1452664800000,88,DISCHARGING,OK,74
gobinath,htc,1452665400000,87,DISCHARGING,OK,56
gobinath,htc,1452666000000,87,DISCHARGING,OK,74
gobinath,htc,1452666600000,83,DISCHARGING,OK,55
gobinath,htc,1452667200000,81,DISCHARGING,OK,43
gobinath,htc,1452667800000,78,DISCHARGING,OK,25
gobinath,htc,1452668400000,76,DISCHARGING,OK,64
gobinath,htc,1452669000000,73,DISCHARGING,OK,70
gobinath,htc,1452669600000,73,DISCHARGING,OK,41
gobinath,htc,1452670200000,69,DISCHARGING,OK,76
gobinath,htc,1452670800000,67,DISCHARGING,OK,58
gobinath,htc,1452671400000,65,DISCHARGING,OK,99
gobinath,htc,1452672000000,61,DISCHARGING,OK,77
gobinath,htc,1452672600000,61,DISCHARGING,OK,91
gobinath,htc,1452673200000,60,DISCHARGING,OK,36
gobinath,htc,1452673800000,59,DISCHARGING,OK,97
gobinath,htc,1452674400000,56,DISCHARGING,OK,70
gobinath,htc,1452675000000,53,DISCHARGING,OK,97
gobinath,htc,1452675600000,49,DISCHARGING,OK,27
gobinath,htc,1452676200000,46,DISCHARGING,OK,85
gobinath,htc,1452676800000,43,DISCHARGING,OK,51
gobinath,htc,1452677400000,40,DISCHARGING,OK,91
gobinath,htc,1452678000000,40,DISCHARGING,OK,32
gobinath,htc,1452678600000,39,DISCHARGING,OK,68
gobinath,htc,1452679200000,35,DISCHARGING,OK,20
gobinath,htc,1452679800000,32,DISCHARGING,OK,89
gobinath,htc,1452680400000,30,DISCHARGING,OK,84
gobinath,htc,1452681000000,29,DISCHARGING,OK,72
gobinath,htc,1452681600000,29,DISCHARGING,OK,28
gobinath,htc,1452682200000,26,DISCHARGING,OK,77
gobinath,htc,1452682800000,26,DISCHARGING,OK,61
gobinath,htc,1452683400000,26,DISCHARGING,OK,76
gobinath,htc,1452684000000,26,DISCHARGING,OK,97
gobinath,htc,1452684600000,26,DISCHARGING,OK,42
gobinath,htc,1452685200000,24,DISCHARGING,OK,63
gobinath,htc,1452685800000,23,DISCHARGING,OK,91
gobinath,htc,1452686400000,20,DISCHARGING,OK,58
gobinath,htc,1452687000000,18,DISCHARGING,OK,85
gobinath,htc,1452687600000,15,DISCHARGING,OK,36
gobinath,htc,1452688200000,14,DISCHARGING,LOW,36
gobinath,htc,1452688800000,14,DISCHARGING,LOW,48
gobinath,htc,1452689400000,12,DISCHARGING,LOW,23
gobinath,htc,1452690000000,12,DISCHARGING,LOW,20
gobinath,htc,1452690600000,12,DISCHARGING,LOW,88
gobinath,htc,1452691200000,11,DISCHARGING,LOW,77
gobinath,htc,1452691800000,11,DISCHARGING,LOW,41
gobinath,htc,1452692400000,7,DISCHARGING,LOW,77
gobinath,htc,1452693000000,3,DISCHARGING,LOW,90
gobinath,htc,1452693600000,0,CHRGING,LOW,63
gobinath,htc,1452694200000,4,CHRGING,LOW,39
gobinath,htc,1452694800000,5,CHRGING,LOW,59
gobinath,htc,1452695400000,9,CHRGING,LOW,45
gobinath,htc,1452696000000,12,CHRGING,LOW,37
gobinath,htc,1452696600000,16,CHRGING,OK,29
gobinath,htc,1452697200000,16,CHRGING,OK,32
gobinath,htc,1452697800000,17,CHRGING,OK,57
gobinath,htc,1452698400000,19,CHRGING,OK,48
gobinath,htc,1452699000000,20,CHRGING,OK,92
gobinath,htc,1452699600000,20,CHRGING,OK,93
gobinath,htc,1452700200000,21,CHRGING,OK,23
gobinath,htc,1452700800000,22,CHRGING,OK,35
gobinath,htc,1452701400000,23,CHRGING,OK,53
gobinath,htc,1452702000000,25,CHRGING,OK,86
gobinath,htc,1452702600000,26,CHRGING,OK,63
gobinath,htc,1452703200000,26,CHRGING,OK,99
gobinath,htc,1452703800000,27,CHRGING,OK,92
gobinath,htc,1452704400000,30,CHRGING,OK,82
gobinath,htc,1452705000000,31,CHRGING,OK,80
gobinath,htc,1452705600000,31,CHRGING,OK,56
gobinath,htc,1452706200000,32,CHRGING,OK,70
gobinath,htc,1452706800000,34,CHRGING,OK,41
gobinath,htc,1452707400000,35,CHRGING,OK,56
gobinath,htc,1452708000000,38,CHRGING,OK,58
gobinath,htc,1452708600000,39,CHRGING,OK,75
gobinath,htc,1452709200000,41,CHRGING,OK,67
gobinath,htc,1452709800000,43,CHRGING,OK,72
gobinath,htc,1452710400000,43,CHRGING,OK,83
gobinath,htc,1452711000000,45,CHRGING,OK,20
gobinath,htc,1452711600000,46,CHRGING,OK,47
gobinath,htc,1452712200000,48,CHRGING,OK,81
gobinath,htc,1452712800000,49,CHRGING,OK,99
gobinath,htc,1452713400000,51,CHRGING,OK,93
gobinath,htc,1452714000000,55,CHRGING,OK,73
gobinath,htc,1452714600000,55,CHRGING,OK,40
gobinath,htc,1452715200000,57,CHRGING,OK,70
gobinath,htc,1452715800000,60,CHRGING,OK,84
gobinath,htc,1452716400000,63,CHRGING,OK,65
gobinath,htc,1452717000000,66,CHRGING,OK,53
gobinath,htc,1452717600000,66,CHRGING,OK,80
gobinath,htc,1452718200000,66,CHRGING,OK,71
gobinath,htc,1452718800000,70,CHRGING,OK,27
gobinath,htc,1452719400000,73,CHRGING,OK,47
gobinath,htc,1452720000000,76,CHRGING,OK,65
gobinath,htc,1452720600000,79,CHRGING,OK,58
gobinath,htc,1452721200000,82,CHRGING,OK,89
gobinath,htc,1452721800000,85,CHRGING,OK,65
gobinath,htc,1452722400000,86,CHRGING,OK,49
gobinath,htc,1452723000000,86,CHRGING,OK,30
gobinath,htc,1452723600000,90,CHRGING,OK,50
gobinath,htc,1452724200000,93,CHRGING,OK,72
gobinath,htc,1452724800000,94,CHRGING,OK,37
gobinath,htc,1452725400000,96,CHRGING,OK,74
gobinath,htc,1452726000000,98,CHRGING,OK,62
gobinath,htc,1452726600000,98,CHRGING,OK,67
gobinath,htc,1452727200000,99,CHRGING,OK,71
gobinath,htc,1452727800000,100,DISCHARGING,OK,70
