home1:smartswitch:kitchen:lights,1339374977,260,0,18
home1:smartswitch:kitchen:sink,1339374983,65,0,18
home1:smartswitch:kitchenhall:lights1,1339374990,195,0,18
home1:smartswitch:livingroom:dininglights,1339375006,130,0,7
home1:smartswitch:livingroom:firelights,1339375009,130,0,7
home1:smartswitch:livingroom:sideporch,1339375012,130,0,7
home1:smartswitch:livingroom:lights1,1339375016,260,0,7
home1:smartswitch:stairs:lights1,1339375718,65,1,8
home1:smartswitch:hall:lights1,1339375736,195,0,8
home1:smartswitch:guest:lights,1339375739,260,0,8
home1:smartswitch:guestbath:fan,1339375742,50,0,8
home1:smartswitch:masterbath:overheadlight,1339375743,100,1,20
home1:smartswitch:guestbath:sinklight,1339375749,60,0,8
home1:smartswitch:frontporch:light,1339375756,20,0,8
home1:smartswitch:guestbath:overheadlight,1339375759,100,0,8
home1:smartswitch:stairs:lights1,1339375762,65,1,8
home1:smartswitch:masterbath:overheadlight,1339375794,100,1,20
home1:smartswitch:masterbath:fan,1339375808,50,0,20
home1:smartswitch:masterbath:sinklight,1339375814,60,0,20
home1:smartswitch:bedroom:lights,1339375817,260,0,20
home1:smartswitch:bedroom:maincloset,1339375821,20,0,20
home1:smartswitch:bedroom:linencloset,1339375824,20,0,20
home1:smartswitch:bedroom:closet,1339375827,20,0,20
home1:smartswitch:kitchen:lights,1339376190,260,0,18
home1:smartswitch:kitchen:sink,1339376194,65,0,18
home1:smartswitch:kitchenhall:lights1,1339376197,195,0,18
home1:smartswitch:masterbath:overheadlight,1339376685,100,0,20
home1:smartswitch:masterbath:fan,1339376688,50,0,20
home1:smartswitch:masterbath:sinklight,1339376691,60,0,20
home1:smartswitch:bedroom:lights,1339376695,260,0,20
home1:smartswitch:bedroom:maincloset,1339376698,20,0,20
home1:smartswitch:bedroom:linencloset,1339376701,20,0,20
home1:smartswitch:bedroom:closet,1339376704,20,0,20
home1:smartswitch:stairs:lights1,1339376947,65,0,8
home1:smartswitch:hall:lights1,1339376984,195,0,8
home1:smartswitch:guest:lights,1339376988,260,0,8
home1:smartswitch:guestbath:fan,1339376991,50,0,8
home1:smartswitch:guestbath:overheadlight,1339376994,100,0,8
home1:smartswitch:guestbath:sinklight,1339376998,60,0,8
home1:smartswitch:frontporch:light,1339377001,20,0,8
home1:smartswitch:stairs:lights1,1339377004,65,0,8
home1:smartswitch:guestbath:sinklight,1339378850,60,1,8
home1:smartswitch:guestbath:sinklight,1339378881,60,0,8
home1:smartswitch:hall:lights1,1339378887,195,0,8
home1:smartswitch:guest:lights,1339378891,260,0,8
home1:smartswitch:guestbath:overheadlight,1339378897,100,0,8
home1:smartswitch:guestbath:fan,1339378900,50,0,8
home1:smartswitch:frontporch:light,1339378903,20,0,8
home1:smartswitch:stairs:lights1,1339378907,65,0,8
home1:smartswitch:guestbath:sinklight,1339378939,60,0,8
home1:smartswitch:kitchen:lights,1339382358,260,0,18
home1:smartswitch:kitchen:sink,1339382361,65,0,18
home1:smartswitch:kitchenhall:lights1,1339382364,195,0,18
home1:smartswitch:kitchen:lights,1339382418,260,2,18
home1:smartswitch:kitchen:lights,1339382424,260,0,18
home1:smartswitch:kitchen:sink,1339382424,65,0,18
home1:smartswitch:kitchenhall:lights1,1339382431,195,0,18
home1:smartswitch:kitchen:lights,1339382437,260,0,18
home1:smartswitch:kitchen:sink,1339382444,65,0,18
home1:smartswitch:masterbath:sinklight,1339382620,60,1,20
home1:smartswitch:masterbath:overheadlight,1339382627,100,0,20
home1:smartswitch:masterbath:fan,1339382630,50,0,20
home1:smartswitch:masterbath:sinklight,1339382634,60,1,20
home1:smartswitch:bedroom:lights,1339382637,260,0,20
home1:smartswitch:bedroom:maincloset,1339382640,20,0,20
home1:smartswitch:bedroom:linencloset,1339382643,20,0,20
home1:smartswitch:bedroom:closet,1339382647,20,0,20
home1:smartswitch:masterbath:overheadlight,1339382931,100,0,20
home1:smartswitch:masterbath:sinklight,1339382935,60,0,20
home1:smartswitch:masterbath:fan,1339382955,50,0,20
home1:smartswitch:masterbath:overheadlight,1339382959,100,0,20
home1:smartswitch:masterbath:sinklight,1339382962,60,0,20
home1:smartswitch:bedroom:lights,1339382965,260,0,20
home1:smartswitch:bedroom:maincloset,1339382968,20,0,20
home1:smartswitch:bedroom:linencloset,1339382972,20,0,20
home1:smartswitch:bedroom:closet,1339382975,20,0,20
home1:smartswitch:kitchen:lights,1339395517,260,0,18
home1:smartswitch:kitchen:sink,1339395520,65,0,18
home1:smartswitch:kitchenhall:lights1,1339395524,195,0,18
home1:smartswitch:kitchen:lights,1339395535,260,0,18
home1:smartswitch:guestbath:sinklight,1339395540,60,1,8
home1:smartswitch:kitchenhall:lights1,1339395541,195,0,18
home1:smartswitch:kitchen:sink,1339395544,65,0,18
home1:smartswitch:hall:lights1,1339395547,195,0,8
home1:smartswitch:guest:lights,1339395551,260,0,8
home1:smartswitch:guestbath:fan,1339395554,50,0,8
home1:smartswitch:guestbath:overheadlight,1339395557,100,0,8
home1:smartswitch:guestbath:sinklight,1339395560,60,1,8
home1:smartswitch:frontporch:light,1339395563,20,0,8
home1:smartswitch:stairs:lights1,1339395567,65,0,8
home1:smartswitch:guestbath:sinklight,1339395570,60,0,8
home1:smartswitch:hall:lights1,1339395577,195,0,8
home1:smartswitch:guest:lights,1339395581,260,0,8
home1:smartswitch:guestbath:fan,1339395584,50,0,8
home1:smartswitch:guestbath:overheadlight,1339395587,100,0,8
home1:smartswitch:guestbath:sinklight,1339395590,60,0,8
home1:smartswitch:frontporch:light,1339395593,20,0,8
home1:smartswitch:stairs:lights1,1339395596,65,0,8
home1:smartswitch:kitchen:lights,1339395842,260,1,18
home1:smartswitch:kitchen:sink,1339395846,65,0,18
home1:smartswitch:kitchenhall:lights1,1339395849,195,0,18
home1:smartswitch:kitchen:lights,1339395851,260,0,18
home1:smartswitch:kitchen:lights,1339395862,260,0,18
home1:smartswitch:kitchen:sink,1339395865,65,0,18
home1:smartswitch:kitchenhall:lights1,1339395869,195,0,18
home1:smartswitch:kitchen:lights,1335863770,260,0,18
home1:smartswitch:kitchen:sink,1335863774,65,0,18
home1:smartswitch:kitchenhall:lights1,1335863777,195,0,18
home1:smartswitch:hall:lights1,1335863780,195,0,8
home1:smartswitch:guest:lights,1335863784,260,0,8
home1:smartswitch:guestbath:fan,1335863788,50,0,8
home1:smartswitch:guestbath:overheadlight,1335863791,100,0,8
home1:smartswitch:guestbath:sinklight,1335863794,60,0,8
home1:smartswitch:livingroom:dininglights,1335863798,130,0,7
home1:smartswitch:livingroom:firelights,1335863801,130,0,7
home1:smartswitch:livingroom:sideporch,1335863804,130,0,7
home1:smartswitch:livingroom:lights1,1335863808,260,0,7
home1:smartswitch:frontporch:light,1335863812,20,0,8
home1:smartswitch:stairs:lights1,1335863815,65,0,8
home1:smartswitch:masterbath:overheadlight,1335863819,100,0,20
home1:smartswitch:masterbath:fan,1335863822,50,0,20
home1:smartswitch:masterbath:sinklight,1335863826,60,0,20
home1:smartswitch:master:lights,1335863829,260,0,22
home1:smartswitch:master:dcloset,1335863833,20,0,22
home1:smartswitch:master:jcloset,1335863836,20,0,22
home1:smartswitch:bedroom:lights,1335863840,260,0,20
home1:smartswitch:bedroom:maincloset,1335863843,20,0,20
home1:smartswitch:bedroom:linencloset,1335863846,20,0,20
home1:smartswitch:bedroom:closet,1335863850,20,0,20
home1:smartswitch:masterbath:sinklight,1335867875,60,1,20
home1:smartswitch:masterbath:fan,1335867876,50,1,20
home1:smartswitch:masterbath:overheadlight,1335867883,100,0,20
home1:smartswitch:masterbath:fan,1335867886,50,1,20
home1:smartswitch:masterbath:sinklight,1335867889,60,1,20
home1:smartswitch:bedroom:lights,1335867892,260,0,20
home1:smartswitch:bedroom:maincloset,1335867896,20,0,20
home1:smartswitch:bedroom:linencloset,1335867899,20,0,20
home1:smartswitch:bedroom:closet,1335867902,20,0,20
home1:smartswitch:masterbath:sinklight,1335868843,60,0,20
home1:smartswitch:masterbath:fan,1335868844,50,1,20
home1:smartswitch:masterbath:overheadlight,1335868850,100,0,20
home1:smartswitch:masterbath:fan,1335868853,50,0,20
home1:smartswitch:masterbath:sinklight,1335868856,60,0,20
home1:smartswitch:bedroom:lights,1335868860,260,0,20
home1:smartswitch:bedroom:maincloset,1335868863,20,0,20
home1:smartswitch:bedroom:linencloset,1335868866,20,0,20
home1:smartswitch:bedroom:closet,1335868869,20,0,20
home1:smartswitch:master:dcloset,1335868995,20,1,22
home1:smartswitch:master:lights,1335869002,260,0,22
home1:smartswitch:master:dcloset,1335869005,20,1,22
home1:smartswitch:master:jcloset,1335869009,20,0,22
home1:smartswitch:master:dcloset,1335869108,20,0,22
home1:smartswitch:master:lights,1335869115,260,0,22
home1:smartswitch:master:dcloset,1335869118,20,0,22
home1:smartswitch:master:jcloset,1335869122,20,0,22
home1:smartswitch:masterbath:sinklight,1335869320,60,1,20
home1:smartswitch:masterbath:overheadlight,1335869326,100,0,20
home1:smartswitch:masterbath:fan,1335869329,50,0,20
home1:smartswitch:masterbath:sinklight,1335869333,60,1,20
home1:smartswitch:bedroom:lights,1335869336,260,0,20
home1:smartswitch:bedroom:maincloset,1335869339,20,0,20
home1:smartswitch:bedroom:linencloset,1335869342,20,0,20
home1:smartswitch:bedroom:closet,1335869346,20,0,20
home1:smartswitch:masterbath:sinklight,1335870158,60,0,20
home1:smartswitch:masterbath:fan,1335870158,50,0,20
home1:smartswitch:masterbath:fan,1335870159,50,0.76,20
home1:smartswitch:masterbath:overheadlight,1335870164,100,0,20
home1:smartswitch:masterbath:fan,1335870167,50,0,20
home1:smartswitch:masterbath:sinklight,1335870171,60,0,20
home1:smartswitch:bedroom:lights,1335870174,260,0,20
home1:smartswitch:bedroom:maincloset,1335870177,20,0,20
home1:smartswitch:bedroom:linencloset,1335870180,20,0,20
home1:smartswitch:bedroom:closet,1335870184,20,0,20
home1:smartswitch:masterbath:sinklight,1335870324,60,1,20
home1:smartswitch:masterbath:overheadlight,1335870331,100,0,20
home1:smartswitch:masterbath:fan,1335870334,50,0,20
home1:smartswitch:masterbath:sinklight,1335870338,60,1,20
home1:smartswitch:bedroom:lights,1335870341,260,0,20
home1:smartswitch:bedroom:maincloset,1335870344,20,0,20
home1:smartswitch:bedroom:linencloset,1335870348,20,0,20
home1:smartswitch:bedroom:closet,1335870351,20,0,20
home1:smartswitch:masterbath:sinklight,1335870409,60,0,20
home1:smartswitch:masterbath:overheadlight,1335870416,100,0,20
home1:smartswitch:masterbath:fan,1335870419,50,0,20
home1:smartswitch:masterbath:sinklight,1335870423,60,0,20
home1:smartswitch:bedroom:lights,1335870426,260,0,20
home1:smartswitch:bedroom:maincloset,1335870429,20,0,20
home1:smartswitch:bedroom:linencloset,1335870433,20,0,20
home1:smartswitch:bedroom:closet,1335870436,20,0,20
home1:smartswitch:masterbath:sinklight,1335870518,60,1,20
home1:smartswitch:masterbath:overheadlight,1335870525,100,0,20
home1:smartswitch:masterbath:fan,1335870528,50,0,20
home1:smartswitch:masterbath:sinklight,1335870532,60,1,20
home1:smartswitch:bedroom:lights,1335870535,260,0,20
home1:smartswitch:masterbath:sinklight,1335870538,60,0,20
home1:smartswitch:bedroom:linencloset,1335870541,20,0,20
home1:smartswitch:bedroom:maincloset,1335870545,20,0,20
home1:smartswitch:bedroom:closet,1335870548,20,0,20
home1:smartswitch:masterbath:overheadlight,1335870551,100,0,20
home1:smartswitch:masterbath:fan,1335870554,50,0,20
home1:smartswitch:masterbath:sinklight,1335870558,60,0,20
home1:smartswitch:bedroom:lights,1335870561,260,0,20
home1:smartswitch:bedroom:linencloset,1335870564,20,0,20
home1:smartswitch:kitchen:lights,1335870679,260,0.48,18
home1:smartswitch:kitchen:sink,1335870683,65,0,18
home1:smartswitch:kitchenhall:lights1,1335870686,195,0,18
home1:smartswitch:livingroom:dininglights,1335871860,130,0.67,7
home1:smartswitch:livingroom:firelights,1335871863,130,0,7
home1:smartswitch:livingroom:lights1,1335871870,260,0,7
home1:smartswitch:livingroom:sideporch,1335871873,130,0,7
home1:smartswitch:kitchen:lights,1335872723,260,0,18
home1:smartswitch:kitchen:lights,1335872723,260,0.76,18
home1:smartswitch:kitchen:lights,1335872729,260,0,18
home1:smartswitch:kitchen:sink,1335872732,65,0,18
home1:smartswitch:kitchenhall:lights1,1335872736,195,0,18
home1:smartswitch:guestbath:overheadlight,1335873466,100,1,8
home1:smartswitch:guestbath:fan,1335873466,50,1,8
home1:smartswitch:hall:lights1,1335873474,195,0,8
home1:smartswitch:guest:lights,1335873477,260,0,8
home1:smartswitch:guestbath:fan,1335873480,50,1,8
home1:smartswitch:guestbath:overheadlight,1335873483,100,1,8
home1:smartswitch:guestbath:sinklight,1335873487,60,0,8
home1:smartswitch:frontporch:light,1335873490,20,0,8
home1:smartswitch:stairs:lights1,1335873493,65,0,8
home1:smartswitch:guestbath:overheadlight,1335873608,100,0,8
home1:smartswitch:guestbath:fan,1335873609,50,0,8
home1:smartswitch:hall:lights1,1335873615,195,0,8
home1:smartswitch:guest:lights,1335873618,260,0,8
home1:smartswitch:guestbath:fan,1335873621,50,0,8
home1:smartswitch:guestbath:overheadlight,1335873624,100,0,8
home1:smartswitch:guestbath:sinklight,1335873628,60,0,8
home1:smartswitch:frontporch:light,1335873631,20,0,8
home1:smartswitch:stairs:lights1,1335873634,65,0,8
home1:smartswitch:livingroom:lights1,1335873804,260,1,7
home1:smartswitch:livingroom:sideporch,1335873807,130,0,7
home1:smartswitch:livingroom:lights1,1335873809,260,0,7
home1:smartswitch:livingroom:dininglights,1335874044,130,0,7
home1:smartswitch:livingroom:dininglights,1335874051,130,0,7
home1:smartswitch:livingroom:firelights,1335874054,130,0,7
home1:smartswitch:livingroom:sideporch,1335874057,130,0,7
home1:smartswitch:livingroom:lights1,1335874060,260,0,7
home1:smartswitch:guestbath:overheadlight,1335874156,100,1,8
home1:smartswitch:hall:lights1,1335874163,195,0,8
home1:smartswitch:guest:lights,1335874166,260,0,8
home1:smartswitch:guestbath:fan,1335874169,50,0,8
home1:smartswitch:guestbath:overheadlight,1335874173,100,1,8
home1:smartswitch:guestbath:sinklight,1335874176,60,0,8
home1:smartswitch:frontporch:light,1335874179,20,0,8
home1:smartswitch:stairs:lights1,1335874183,65,0,8
home1:smartswitch:guestbath:overheadlight,1335874240,100,0,8
home1:smartswitch:hall:lights1,1335874247,195,0,8
home1:smartswitch:guest:lights,1335874250,260,0,8
home1:smartswitch:guestbath:fan,1335874253,50,0,8
home1:smartswitch:guestbath:overheadlight,1335874256,100,0,8
home1:smartswitch:guestbath:sinklight,1335874260,60,0,8
home1:smartswitch:frontporch:light,1335874263,20,0,8
home1:smartswitch:stairs:lights1,1335874266,65,0,8
home1:smartswitch:livingroom:dininglights,1335874607,130,1,7
home1:smartswitch:livingroom:firelights,1335874610,130,0,7
home1:smartswitch:livingroom:sideporch,1335874613,130,0,7
home1:smartswitch:livingroom:lights1,1335874617,260,0,7
home1:smartswitch:bedroom:lights,1335874634,260,1,20
home1:smartswitch:masterbath:overheadlight,1335874638,100,0,20
home1:smartswitch:masterbath:fan,1335874641,50,0,20
home1:smartswitch:masterbath:sinklight,1335874644,60,0,20
home1:smartswitch:bedroom:lights,1335874644,260,0,20
home1:smartswitch:bedroom:maincloset,1335874647,20,0,20
home1:smartswitch:masterbath:sinklight,1335874648,60,1,20
home1:smartswitch:bedroom:linencloset,1335874651,20,0,20
home1:smartswitch:bedroom:closet,1335874654,20,0,20
home1:smartswitch:masterbath:overheadlight,1335874657,100,0,20
home1:smartswitch:masterbath:fan,1335874660,50,0,20
home1:smartswitch:masterbath:sinklight,1335874664,60,1,20
home1:smartswitch:bedroom:lights,1335874667,260,0,20
home1:smartswitch:bedroom:maincloset,1335874670,20,0,20
home1:smartswitch:bedroom:linencloset,1335874673,20,0,20
home1:smartswitch:bedroom:closet,1335874677,20,0,20
home1:smartswitch:masterbath:overheadlight,1335874686,100,0,20
home1:smartswitch:masterbath:overheadlight,1335874719,100,0,20
home1:smartswitch:masterbath:fan,1335874720,50,0,20
home1:smartswitch:masterbath:sinklight,1335874721,60,0,20
home1:smartswitch:masterbath:overheadlight,1335874727,100,0,20
home1:smartswitch:masterbath:fan,1335874731,50,0,20
home1:smartswitch:masterbath:sinklight,1335874734,60,0,20
home1:smartswitch:bedroom:lights,1335874737,260,0,20
home1:smartswitch:bedroom:maincloset,1335874740,20,0,20
home1:smartswitch:bedroom:linencloset,1335874744,20,0,20
home1:smartswitch:bedroom:closet,1335874747,20,0,20
home1:smartswitch:masterbath:overheadlight,1335884465,100,1,20
home1:smartswitch:masterbath:overheadlight,1335884465,100,0.76,20
home1:smartswitch:masterbath:overheadlight,1335884473,100,1,20
home1:smartswitch:masterbath:fan,1335884476,50,0,20
home1:smartswitch:masterbath:sinklight,1335884479,60,0,20
home1:smartswitch:bedroom:lights,1335884482,260,0,20
home1:smartswitch:bedroom:maincloset,1335884486,20,0,20
home1:smartswitch:bedroom:linencloset,1335884489,20,0,20
home1:smartswitch:bedroom:closet,1335884492,20,0,20
home1:smartswitch:masterbath:sinklight,1335884654,60,0,20
home1:smartswitch:masterbath:overheadlight,1335884656,100,0,20
home1:smartswitch:masterbath:overheadlight,1335884664,100,0,20
home1:smartswitch:masterbath:fan,1335884667,50,0,20
home1:smartswitch:masterbath:sinklight,1335884670,60,0,20
home1:smartswitch:bedroom:lights,1335884673,260,0,20
home1:smartswitch:bedroom:maincloset,1335884677,20,0,20
home1:smartswitch:bedroom:linencloset,1335884680,20,0,20
home1:smartswitch:bedroom:closet,1335884683,20,0,20
home1:smartswitch:masterbath:sinklight,1335884756,60,1,20
home1:smartswitch:masterbath:overheadlight,1335884763,100,0,20
home1:smartswitch:masterbath:fan,1335884766,50,0,20
home1:smartswitch:masterbath:sinklight,1335884769,60,1,20
home1:smartswitch:bedroom:lights,1335884773,260,0,20
home1:smartswitch:bedroom:maincloset,1335884776,20,0,20
home1:smartswitch:bedroom:linencloset,1335884779,20,0,20
home1:smartswitch:bedroom:closet,1335884782,20,0,20
home1:smartswitch:masterbath:sinklight,1335884939,60,0,20
home1:smartswitch:masterbath:overheadlight,1335884946,100,0,20
home1:smartswitch:masterbath:fan,1335884949,50,0,20
home1:smartswitch:masterbath:sinklight,1335884953,60,0,20
home1:smartswitch:bedroom:lights,1335884956,260,0,20
home1:smartswitch:bedroom:maincloset,1335884959,20,0,20
home1:smartswitch:bedroom:linencloset,1335884962,20,0,20
home1:smartswitch:bedroom:closet,1335884966,20,0,20
home1:smartswitch:livingroom:dininglights,1335885088,130,0,7
home1:smartswitch:livingroom:dininglights,1335885088,130,0,7
home1:smartswitch:livingroom:dininglights,1335885095,130,0,7
home1:smartswitch:livingroom:firelights,1335885098,130,0,7
home1:smartswitch:livingroom:sideporch,1335885101,130,0,7
home1:smartswitch:livingroom:lights1,1335885105,260,0,7
home1:smartswitch:livingroom:dininglights,1335908909,130,0.76,7
home1:smartswitch:livingroom:dininglights,1335908924,130,0.67,7
home1:smartswitch:livingroom:firelights,1335908928,130,0,7
home1:smartswitch:livingroom:sideporch,1335908931,130,0,7
home1:smartswitch:livingroom:lights1,1335908934,260,0,7
home1:smartswitch:guestbath:overheadlight,1335908950,100,1,8
home1:smartswitch:hall:lights1,1335908977,195,0,8
home1:smartswitch:guest:lights,1335908980,260,0,8
home1:smartswitch:guestbath:fan,1335908983,50,0,8
home1:smartswitch:guestbath:overheadlight,1335908986,100,1,8
home1:smartswitch:guestbath:sinklight,1335908990,60,0,8
home1:smartswitch:frontporch:light,1335908993,20,0,8
home1:smartswitch:stairs:lights1,1335908996,65,0,8
home1:smartswitch:kitchen:lights,1335908999,260,0.48,18
home1:smartswitch:kitchen:sink,1335909003,65,0,18
home1:smartswitch:kitchenhall:lights1,1335909006,195,0,18
home1:smartswitch:guestbath:overheadlight,1335909020,100,0,8
home1:smartswitch:hall:lights1,1335909027,195,0,8
home1:smartswitch:guest:lights,1335909031,260,0,8
home1:smartswitch:guestbath:fan,1335909034,50,0,8
home1:smartswitch:guestbath:overheadlight,1335909037,100,0,8
home1:smartswitch:guestbath:sinklight,1335909041,60,0,8
home1:smartswitch:frontporch:light,1335909044,20,0,8
home1:smartswitch:stairs:lights1,1335909047,65,0,8
home1:smartswitch:guestbath:overheadlight,1335911965,100,1,8
home1:smartswitch:hall:lights1,1335911972,195,0,8
home1:smartswitch:guest:lights,1335911975,260,0,8
home1:smartswitch:guestbath:fan,1335911978,50,0,8
home1:smartswitch:guestbath:overheadlight,1335911978,100,0,8
home1:smartswitch:guestbath:sinklight,1335911981,60,0,8
home1:smartswitch:frontporch:light,1335911985,20,0,8
