gobinath,htc,1452525000000,MOBILE,64,55
gobinath,htc,1452525600000,OTHER,12,53
gobinath,htc,1452526200000,OTHER,22,66
gobinath,htc,1452526800000,OTHER,60,63
gobinath,htc,1452527400000,MOBILE,27,68
gobinath,htc,1452528000000,OTHER,68,77
gobinath,htc,1452528600000,MOBILE,23,51
gobinath,htc,1452529200000,MOBILE,75,37
gobinath,htc,1452529800000,OTHER,38,72
gobinath,htc,1452530400000,OTHER,52,41
gobinath,htc,1452531000000,MOBILE,75,88
gobinath,htc,1452531600000,OTHER,74,84
gobinath,htc,1452532200000,OTHER,84,36
gobinath,htc,1452532800000,OTHER,11,70
gobinath,htc,1452533400000,MOBILE,48,49
gobinath,htc,1452534000000,MOBILE,70,29
gobinath,htc,1452534600000,OTHER,20,81
gobinath,htc,1452535200000,OTHER,14,31
gobinath,htc,1452535800000,MOBILE,46,53
gobinath,htc,1452536400000,MOBILE,30,66
gobinath,htc,1452537000000,MOBILE,72,20
gobinath,htc,1452537600000,MOBILE,29,51
gobinath,htc,1452538200000,OTHER,61,11
gobinath,htc,1452538800000,MOBILE,5,24
gobinath,htc,1452539400000,MOBILE,40,76
gobinath,htc,1452540000000,MOBILE,60,97
gobinath,htc,1452540600000,MOBILE,12,88
gobinath,htc,1452541200000,MOBILE,41,82
gobinath,htc,1452541800000,MOBILE,67,23
gobinath,htc,1452542400000,OTHER,72,76
gobinath,htc,1452543000000,OTHER,86,87
gobinath,htc,1452543600000,MOBILE,52,76
gobinath,htc,1452544200000,OTHER,65,59
gobinath,htc,1452544800000,OTHER,89,41
gobinath,htc,1452545400000,MOBILE,95,95
gobinath,htc,1452546000000,MOBILE,94,85
gobinath,htc,1452546600000,MOBILE,55,52
gobinath,htc,1452547200000,MOBILE,28,98
gobinath,htc,1452547800000,MOBILE,28,54
gobinath,htc,1452548400000,MOBILE,99,14
gobinath,htc,1452549000000,MOBILE,71,40
gobinath,htc,1452549600000,OTHER,53,80
gobinath,htc,1452550200000,MOBILE,21,71
gobinath,htc,1452550800000,OTHER,89,89
gobinath,htc,1452551400000,MOBILE,73,75
gobinath,htc,1452552000000,MOBILE,86,9
gobinath,htc,1452552600000,OTHER,32,90
gobinath,htc,1452553200000,OTHER,29,90
gobinath,htc,1452553800000,MOBILE,72,25
gobinath,htc,1452554400000,OTHER,68,77
gobinath,htc,1452555000000,OTHER,23,43
gobinath,htc,1452555600000,OTHER,81,65
gobinath,htc,1452556200000,MOBILE,18,11
gobinath,htc,1452556800000,OTHER,27,92
gobinath,htc,1452557400000,MOBILE,17,1
gobinath,htc,1452558000000,MOBILE,12,49
gobinath,htc,1452558600000,OTHER,52,21
gobinath,htc,1452559200000,MOBILE,81,58
gobinath,htc,1452559800000,MOBILE,6,97
gobinath,htc,1452560400000,MOBILE,30,0
gobinath,htc,1452561000000,OTHER,12,18
gobinath,htc,1452561600000,OTHER,83,26
gobinath,htc,1452562200000,OTHER,73,36
gobinath,htc,1452562800000,OTHER,33,41
gobinath,htc,1452563400000,MOBILE,72,10
gobinath,htc,1452564000000,MOBILE,67,44
gobinath,htc,1452564600000,MOBILE,51,74
gobinath,htc,1452565200000,OTHER,21,80
gobinath,htc,1452565800000,MOBILE,24,26
gobinath,htc,1452566400000,MOBILE,23,42
gobinath,htc,1452567000000,MOBILE,51,61
gobinath,htc,1452567600000,OTHER,1,20
gobinath,htc,1452568200000,OTHER,33,74
gobinath,htc,1452568800000,MOBILE,3,3
gobinath,htc,1452569400000,MOBILE,49,90
gobinath,htc,1452570000000,MOBILE,55,67
gobinath,htc,1452570600000,OTHER,15,94
gobinath,htc,1452571200000,OTHER,31,95
gobinath,htc,1452571800000,MOBILE,56,17
gobinath,htc,1452572400000,OTHER,25,18
gobinath,htc,1452573000000,OTHER,93,3
gobinath,htc,1452573600000,MOBILE,92,74
gobinath,htc,1452574200000,OTHER,65,22
gobinath,htc,1452574800000,MOBILE,59,79
gobinath,htc,1452575400000,MOBILE,90,53
gobinath,htc,1452576000000,MOBILE,33,19
gobinath,htc,1452576600000,OTHER,53,79
gobinath,htc,1452577200000,OTHER,88,26
gobinath,htc,1452577800000,OTHER,11,19
gobinath,htc,1452578400000,OTHER,55,25
gobinath,htc,1452579000000,OTHER,11,6
gobinath,htc,1452579600000,OTHER,28,16
gobinath,htc,1452580200000,OTHER,16,49
gobinath,htc,1452580800000,MOBILE,29,62
gobinath,htc,1452581400000,MOBILE,2,8
gobinath,htc,1452582000000,MOBILE,48,12
gobinath,htc,1452582600000,MOBILE,93,30
gobinath,htc,1452583200000,MOBILE,86,93
gobinath,htc,1452583800000,OTHER,30,63
gobinath,htc,1452584400000,MOBILE,9,60
gobinath,htc,1452585000000,MOBILE,71,28
gobinath,htc,1452585600000,MOBILE,24,75
gobinath,htc,1452586200000,OTHER,92,74
gobinath,htc,1452586800000,OTHER,17,66
gobinath,htc,1452587400000,MOBILE,40,7
gobinath,htc,1452588000000,MOBILE,13,84
gobinath,htc,1452588600000,MOBILE,79,50
gobinath,htc,1452589200000,OTHER,44,9
gobinath,htc,1452589800000,OTHER,32,98
gobinath,htc,1452590400000,OTHER,82,16
gobinath,htc,1452591000000,OTHER,18,38
gobinath,htc,1452591600000,OTHER,95,70
gobinath,htc,1452592200000,MOBILE,33,59
gobinath,htc,1452592800000,OTHER,68,97
gobinath,htc,1452593400000,MOBILE,67,80
gobinath,htc,1452594000000,OTHER,27,53
gobinath,htc,1452594600000,MOBILE,62,79
gobinath,htc,1452595200000,MOBILE,92,84
gobinath,htc,1452595800000,MOBILE,98,91
gobinath,htc,1452596400000,OTHER,60,49
gobinath,htc,1452597000000,MOBILE,89,62
gobinath,htc,1452597600000,OTHER,19,61
gobinath,htc,1452598200000,OTHER,28,72
gobinath,htc,1452598800000,MOBILE,73,71
gobinath,htc,1452599400000,OTHER,47,93
gobinath,htc,1452600000000,OTHER,99,67
gobinath,htc,1452600600000,OTHER,15,1
gobinath,htc,1452601200000,MOBILE,67,80
gobinath,htc,1452601800000,MOBILE,52,81
gobinath,htc,1452602400000,MOBILE,82,65
gobinath,htc,1452603000000,MOBILE,15,17
gobinath,htc,1452603600000,OTHER,42,53
gobinath,htc,1452604200000,MOBILE,47,44
gobinath,htc,1452604800000,MOBILE,7,31
gobinath,htc,1452605400000,MOBILE,79,51
gobinath,htc,1452606000000,MOBILE,64,45
gobinath,htc,1452606600000,MOBILE,60,47
gobinath,htc,1452607200000,MOBILE,79,41
gobinath,htc,1452607800000,OTHER,86,54
gobinath,htc,1452608400000,OTHER,86,39
gobinath,htc,1452609000000,OTHER,54,26
gobinath,htc,1452609600000,OTHER,54,12
gobinath,htc,1452610200000,OTHER,85,73
gobinath,htc,1452610800000,OTHER,58,33
gobinath,htc,1452611400000,OTHER,46,64
gobinath,htc,1452612000000,MOBILE,83,2
gobinath,htc,1452612600000,OTHER,10,29
gobinath,htc,1452613200000,OTHER,99,21
gobinath,htc,1452613800000,OTHER,42,0
gobinath,htc,1452614400000,OTHER,55,11
gobinath,htc,1452615000000,MOBILE,90,47
gobinath,htc,1452615600000,MOBILE,96,91
gobinath,htc,1452616200000,MOBILE,93,54
gobinath,htc,1452616800000,OTHER,46,30
gobinath,htc,1452617400000,MOBILE,77,58
gobinath,htc,1452618000000,OTHER,83,19
gobinath,htc,1452618600000,MOBILE,11,20
gobinath,htc,1452619200000,OTHER,36,57
gobinath,htc,1452619800000,MOBILE,72,29
gobinath,htc,1452620400000,OTHER,21,98
gobinath,htc,1452621000000,MOBILE,53,52
gobinath,htc,1452621600000,OTHER,50,2
gobinath,htc,1452622200000,MOBILE,27,53
gobinath,htc,1452622800000,MOBILE,59,28
gobinath,htc,1452623400000,MOBILE,65,45
gobinath,htc,1452624000000,MOBILE,13,51
gobinath,htc,1452624600000,OTHER,88,78
gobinath,htc,1452625200000,OTHER,45,53
gobinath,htc,1452625800000,MOBILE,29,50
gobinath,htc,1452626400000,MOBILE,53,50
gobinath,htc,1452627000000,OTHER,79,84
gobinath,htc,1452627600000,OTHER,44,17
gobinath,htc,1452628200000,OTHER,73,75
gobinath,htc,1452628800000,MOBILE,76,66
gobinath,htc,1452629400000,OTHER,81,27
gobinath,htc,1452630000000,MOBILE,30,40
gobinath,htc,1452630600000,MOBILE,2,16
gobinath,htc,1452631200000,MOBILE,5,26
gobinath,htc,1452631800000,MOBILE,82,58
gobinath,htc,1452632400000,MOBILE,9,68
gobinath,htc,1452633000000,OTHER,85,4
gobinath,htc,1452633600000,OTHER,63,64
gobinath,htc,1452634200000,MOBILE,87,81
gobinath,htc,1452634800000,OTHER,84,15
gobinath,htc,1452635400000,MOBILE,97,63
gobinath,htc,1452636000000,OTHER,99,53
gobinath,htc,1452636600000,OTHER,53,85
gobinath,htc,1452637200000,MOBILE,82,66
gobinath,htc,1452637800000,OTHER,86,73
gobinath,htc,1452638400000,MOBILE,21,47
gobinath,htc,1452639000000,OTHER,23,58
gobinath,htc,1452639600000,OTHER,95,93
gobinath,htc,1452640200000,OTHER,76,86
gobinath,htc,1452640800000,OTHER,80,60
gobinath,htc,1452641400000,OTHER,70,86
gobinath,htc,1452642000000,OTHER,37,51
gobinath,htc,1452642600000,OTHER,36,75
gobinath,htc,1452643200000,OTHER,22,51
gobinath,htc,1452643800000,OTHER,59,33
gobinath,htc,1452644400000,OTHER,24,89
gobinath,htc,1452645000000,OTHER,82,35
gobinath,htc,1452645600000,OTHER,35,74
gobinath,htc,1452646200000,OTHER,14,33
gobinath,htc,1452646800000,OTHER,41,47
gobinath,htc,1452647400000,MOBILE,88,23
gobinath,htc,1452648000000,OTHER,3,12
gobinath,htc,1452648600000,MOBILE,47,42
gobinath,htc,1452649200000,OTHER,80,83
gobinath,htc,1452649800000,MOBILE,54,69
gobinath,htc,1452650400000,OTHER,66,32
gobinath,htc,1452651000000,MOBILE,75,11
gobinath,htc,1452651600000,OTHER,18,79
gobinath,htc,1452652200000,MOBILE,79,16
gobinath,htc,1452652800000,OTHER,87,66
gobinath,htc,1452653400000,MOBILE,0,8
gobinath,htc,1452654000000,OTHER,1,34
gobinath,htc,1452654600000,MOBILE,32,80
gobinath,htc,1452655200000,MOBILE,77,25
gobinath,htc,1452655800000,MOBILE,13,48
gobinath,htc,1452656400000,OTHER,28,19
gobinath,htc,1452657000000,OTHER,0,64
gobinath,htc,1452657600000,MOBILE,62,55
gobinath,htc,1452658200000,MOBILE,77,83
gobinath,htc,1452658800000,MOBILE,55,78
gobinath,htc,1452659400000,OTHER,16,93
gobinath,htc,1452660000000,OTHER,7,81
gobinath,htc,1452660600000,MOBILE,75,53
gobinath,htc,1452661200000,MOBILE,88,44
gobinath,htc,1452661800000,MOBILE,21,19
gobinath,htc,1452662400000,OTHER,81,15
gobinath,htc,1452663000000,OTHER,13,90
gobinath,htc,1452663600000,MOBILE,69,6
gobinath,htc,1452664200000,MOBILE,49,39
gobinath,htc,1452664800000,MOBILE,37,33
gobinath,htc,1452665400000,OTHER,30,27
gobinath,htc,1452666000000,OTHER,10,57
gobinath,htc,1452666600000,MOBILE,79,64
gobinath,htc,1452667200000,OTHER,71,44
gobinath,htc,1452667800000,MOBILE,5,27
gobinath,htc,1452668400000,MOBILE,62,38
gobinath,htc,1452669000000,OTHER,50,15
gobinath,htc,1452669600000,MOBILE,54,52
gobinath,htc,1452670200000,MOBILE,32,11
gobinath,htc,1452670800000,OTHER,86,45
gobinath,htc,1452671400000,OTHER,53,75
gobinath,htc,1452672000000,OTHER,4,47
gobinath,htc,1452672600000,MOBILE,21,19
gobinath,htc,1452673200000,OTHER,6,28
gobinath,htc,1452673800000,OTHER,41,90
gobinath,htc,1452674400000,MOBILE,78,90
gobinath,htc,1452675000000,MOBILE,29,25
gobinath,htc,1452675600000,OTHER,99,18
gobinath,htc,1452676200000,OTHER,36,57
gobinath,htc,1452676800000,OTHER,86,23
gobinath,htc,1452677400000,MOBILE,47,36
gobinath,htc,1452678000000,OTHER,35,41
gobinath,htc,1452678600000,MOBILE,3,11
gobinath,htc,1452679200000,MOBILE,51,48
gobinath,htc,1452679800000,MOBILE,47,94
gobinath,htc,1452680400000,MOBILE,64,30
gobinath,htc,1452681000000,MOBILE,51,68
gobinath,htc,1452681600000,MOBILE,3,63
gobinath,htc,1452682200000,OTHER,73,63
gobinath,htc,1452682800000,OTHER,97,51
gobinath,htc,1452683400000,MOBILE,32,34
gobinath,htc,1452684000000,OTHER,11,60
gobinath,htc,1452684600000,OTHER,0,54
gobinath,htc,1452685200000,MOBILE,54,44
gobinath,htc,1452685800000,MOBILE,35,45
gobinath,htc,1452686400000,OTHER,2,68
gobinath,htc,1452687000000,OTHER,9,74
gobinath,htc,1452687600000,OTHER,63,44
gobinath,htc,1452688200000,MOBILE,38,96
gobinath,htc,1452688800000,OTHER,13,47
gobinath,htc,1452689400000,MOBILE,33,91
gobinath,htc,1452690000000,MOBILE,16,82
gobinath,htc,1452690600000,OTHER,86,53
gobinath,htc,1452691200000,OTHER,38,77
gobinath,htc,1452691800000,MOBILE,39,48
gobinath,htc,1452692400000,OTHER,67,4
gobinath,htc,1452693000000,OTHER,17,49
gobinath,htc,1452693600000,OTHER,88,69
gobinath,htc,1452694200000,MOBILE,44,68
gobinath,htc,1452694800000,OTHER,65,95
gobinath,htc,1452695400000,OTHER,90,37
gobinath,htc,1452696000000,MOBILE,13,69
gobinath,htc,1452696600000,MOBILE,7,12
gobinath,htc,1452697200000,OTHER,10,49
gobinath,htc,1452697800000,MOBILE,51,81
gobinath,htc,1452698400000,OTHER,76,50
gobinath,htc,1452699000000,OTHER,14,32
gobinath,htc,1452699600000,OTHER,24,73
gobinath,htc,1452700200000,OTHER,78,54
gobinath,htc,1452700800000,OTHER,51,31
gobinath,htc,1452701400000,MOBILE,71,63
gobinath,htc,1452702000000,MOBILE,27,86
gobinath,htc,1452702600000,MOBILE,8,32
gobinath,htc,1452703200000,MOBILE,42,10
gobinath,htc,1452703800000,MOBILE,60,65
gobinath,htc,1452704400000,MOBILE,15,11
gobinath,htc,1452705000000,OTHER,31,67
gobinath,htc,1452705600000,OTHER,1,94
gobinath,htc,1452706200000,MOBILE,50,92
gobinath,htc,1452706800000,MOBILE,0,61
gobinath,htc,1452707400000,MOBILE,26,70
gobinath,htc,1452708000000,OTHER,11,28
gobinath,htc,1452708600000,MOBILE,64,82
gobinath,htc,1452709200000,OTHER,30,58
gobinath,htc,1452709800000,MOBILE,63,94
gobinath,htc,1452710400000,OTHER,68,86
gobinath,htc,1452711000000,OTHER,84,54
gobinath,htc,1452711600000,MOBILE,29,19
gobinath,htc,1452712200000,OTHER,40,81
gobinath,htc,1452712800000,MOBILE,69,1
gobinath,htc,1452713400000,MOBILE,59,78
gobinath,htc,1452714000000,OTHER,95,90
gobinath,htc,1452714600000,OTHER,63,39
gobinath,htc,1452715200000,MOBILE,84,31
gobinath,htc,1452715800000,MOBILE,15,65
gobinath,htc,1452716400000,OTHER,97,47
gobinath,htc,1452717000000,OTHER,2,30
gobinath,htc,1452717600000,MOBILE,62,53
gobinath,htc,1452718200000,OTHER,39,63
gobinath,htc,1452718800000,MOBILE,10,13
gobinath,htc,1452719400000,OTHER,67,94
gobinath,htc,1452720000000,OTHER,58,83
gobinath,htc,1452720600000,MOBILE,31,74
gobinath,htc,1452721200000,MOBILE,51,8
gobinath,htc,1452721800000,OTHER,29,85
gobinath,htc,1452722400000,MOBILE,60,63
gobinath,htc,1452723000000,OTHER,5,5
gobinath,htc,1452723600000,MOBILE,35,46
gobinath,htc,1452724200000,MOBILE,63,76
gobinath,htc,1452724800000,OTHER,87,15
gobinath,htc,1452725400000,OTHER,80,83
gobinath,htc,1452726000000,OTHER,39,51
gobinath,htc,1452726600000,MOBILE,86,94
gobinath,htc,1452727200000,OTHER,72,96
gobinath,htc,1452727800000,MOBILE,31,17
gobinath,htc,1452728400000,OTHER,94,61
gobinath,htc,1452729000000,OTHER,27,23
gobinath,htc,1452729600000,OTHER,54,24
gobinath,htc,1452730200000,MOBILE,74,44
gobinath,htc,1452730800000,OTHER,50,57
gobinath,htc,1452731400000,MOBILE,31,61
gobinath,htc,1452732000000,OTHER,8,87
gobinath,htc,1452732600000,MOBILE,41,10
gobinath,htc,1452733200000,MOBILE,20,24
gobinath,htc,1452733800000,OTHER,82,8
gobinath,htc,1452734400000,OTHER,63,74
gobinath,htc,1452735000000,MOBILE,26,2
gobinath,htc,1452735600000,OTHER,11,39
gobinath,htc,1452736200000,MOBILE,98,36
gobinath,htc,1452736800000,OTHER,13,53
gobinath,htc,1452737400000,MOBILE,67,32
gobinath,htc,1452738000000,MOBILE,84,47
gobinath,htc,1452738600000,OTHER,61,7
gobinath,htc,1452739200000,OTHER,75,95
gobinath,htc,1452739800000,MOBILE,17,39
gobinath,htc,1452740400000,OTHER,73,60
gobinath,htc,1452741000000,MOBILE,60,84
gobinath,htc,1452741600000,MOBILE,82,68
gobinath,htc,1452742200000,MOBILE,52,1
gobinath,htc,1452742800000,OTHER,31,33
gobinath,htc,1452743400000,OTHER,88,82
gobinath,htc,1452744000000,MOBILE,33,43
gobinath,htc,1452744600000,MOBILE,63,92
gobinath,htc,1452745200000,MOBILE,26,56
gobinath,htc,1452745800000,MOBILE,53,84
gobinath,htc,1452746400000,OTHER,96,38
gobinath,htc,1452747000000,MOBILE,23,63
gobinath,htc,1452747600000,OTHER,45,92
gobinath,htc,1452748200000,MOBILE,18,79
gobinath,htc,1452748800000,OTHER,53,44
gobinath,htc,1452749400000,OTHER,80,44
gobinath,htc,1452750000000,MOBILE,73,89
gobinath,htc,1452750600000,OTHER,88,94
gobinath,htc,1452751200000,OTHER,52,46
gobinath,htc,1452751800000,MOBILE,88,13
gobinath,htc,1452752400000,OTHER,75,48
gobinath,htc,1452753000000,OTHER,24,6
gobinath,htc,1452753600000,MOBILE,33,82
gobinath,htc,1452754200000,MOBILE,73,67
gobinath,htc,1452754800000,MOBILE,28,29
gobinath,htc,1452755400000,OTHER,48,73
gobinath,htc,1452756000000,MOBILE,85,53
gobinath,htc,1452756600000,OTHER,81,38
gobinath,htc,1452757200000,OTHER,66,37
gobinath,htc,1452757800000,MOBILE,33,21
gobinath,htc,1452758400000,OTHER,51,7
gobinath,htc,1452759000000,MOBILE,5,4
gobinath,htc,1452759600000,OTHER,30,24
gobinath,htc,1452760200000,MOBILE,7,62
gobinath,htc,1452760800000,MOBILE,44,33
gobinath,htc,1452761400000,OTHER,40,34
gobinath,htc,1452762000000,OTHER,71,96
gobinath,htc,1452762600000,OTHER,90,21
gobinath,htc,1452763200000,OTHER,46,10
gobinath,htc,1452763800000,MOBILE,87,92
gobinath,htc,1452764400000,MOBILE,36,5
gobinath,htc,1452765000000,OTHER,37,76
gobinath,htc,1452765600000,MOBILE,79,95
gobinath,htc,1452766200000,MOBILE,39,40
gobinath,htc,1452766800000,MOBILE,62,42
gobinath,htc,1452767400000,MOBILE,69,34
gobinath,htc,1452768000000,OTHER,73,42
gobinath,htc,1452768600000,MOBILE,50,77
gobinath,htc,1452769200000,OTHER,83,64
gobinath,htc,1452769800000,OTHER,20,64
gobinath,htc,1452770400000,MOBILE,83,19
gobinath,htc,1452771000000,OTHER,90,51
gobinath,htc,1452771600000,OTHER,75,77
gobinath,htc,1452772200000,MOBILE,72,23
gobinath,htc,1452772800000,MOBILE,26,79
gobinath,htc,1452773400000,OTHER,98,88
gobinath,htc,1452774000000,OTHER,92,0
gobinath,htc,1452774600000,OTHER,20,82
gobinath,htc,1452775200000,MOBILE,31,25
gobinath,htc,1452775800000,MOBILE,79,98
gobinath,htc,1452776400000,OTHER,98,89
gobinath,htc,1452777000000,MOBILE,66,24
gobinath,htc,1452777600000,MOBILE,65,6
gobinath,htc,1452778200000,MOBILE,0,20
gobinath,htc,1452778800000,MOBILE,9,53
gobinath,htc,1452779400000,OTHER,54,87
gobinath,htc,1452780000000,OTHER,74,12
gobinath,htc,1452780600000,OTHER,27,19
gobinath,htc,1452781200000,OTHER,3,95
gobinath,htc,1452781800000,OTHER,75,67
gobinath,htc,1452782400000,MOBILE,16,88
gobinath,htc,1452783000000,MOBILE,97,81
gobinath,htc,1452783600000,OTHER,62,45
gobinath,htc,1452784200000,OTHER,1,61
gobinath,htc,1452784800000,MOBILE,53,38
gobinath,htc,1452785400000,OTHER,96,90
gobinath,htc,1452786000000,MOBILE,35,98
